Math-66		215.47058823529412	232.88235294117646	540.0588235294117	1061.8235294117646	549.6470588235294	996.5294117647059	
Math-67		281.0	210.0	210.0	355.0	509.0	421.5	
Math-68		313.85714285714283	306.42857142857144	306.42857142857144	355.57142857142856	291.0	355.42857142857144	
Math-69		12.0	12.0	12.0	20.0	1352.0	1864.0	
Math-70		1.0	1.0	1.0	2.0	23.0	2.0	
Math-71		1.5	1.5	1.5	9.0	67.5	58.5	
Math-72		85.5	73.5	73.5	109.0	167.0	125.0	
Math-73		2.0	2.0	2.0	20.0	168.0	7.0	
Math-74		1603.2	1230.2	1230.2	2818.6	1818.2	1819.6	
Math-75		1.0	1.0	1.0	2.0	54.0	19.0	
Math-76		1119.0714285714287	719.5714285714286	706.5714285714286	1773.142857142857	1614.4285714285713	1677.9285714285713	
Math-77		16.857142857142858	16.857142857142858	16.857142857142858	20.714285714285715	1837.4285714285713	263.42857142857144	
Math-78		104.5	104.5	104.5	140.0	34.5	218.0	
Math-79		30.0	30.0	30.0	87.0	146.0	50.5	
Math-80		14.0	14.0	14.0	37.0	1321.0	22.0	
Math-81		1632.25	1140.75	1140.75	1883.5	2499.0	1897.0	
Math-82		199.0	199.0	199.0	72.0	643.0	1301.0	
Math-83		69.0	69.0	69.0	315.6666666666667	975.6666666666666	437.6666666666667	
Math-84		106.66666666666667	96.66666666666667	100.33333333333333	148.0	167.33333333333334	122.66666666666667	
Math-85		88.0	88.0	88.0	86.0	318.0	211.0	
Math-86		500.0	540.3333333333334	540.3333333333334	66.33333333333333	705.6666666666666	468.3333333333333	
Math-87		551.0	296.0	296.0	526.0	1035.75	1322.0	
Math-88		460.2857142857143	271.42857142857144	271.42857142857144	600.2857142857143	1288.2857142857142	591.1428571428571	
Math-89		25.5	25.5	25.5	61.0	48.5	66.0	
Math-90		27.0	27.0	27.0	88.0	88.0	88.0	
Math-91		1.5	1.5	1.5	2.0	253.0	7.5	
Math-92		22.0	22.0	22.0	90.71428571428571	100.85714285714286	117.28571428571429	
Math-93		29.8	29.8	29.8	78.2	53.2	68.6	
Math-94		4.0	4.0	4.0	115.0	48.0	27.0	
Math-95		10.0	10.0	10.0	12.333333333333334	250.0	28.333333333333332	
Math-96		5.0	5.0	5.0	21.0	16.0	40.0	
Math-97		12.75	12.75	12.75	32.0	114.25	72.5	
Math-98		8.5	8.5	8.5	12.0	188.0	157.0	
Math-99		98.0	98.0	98.0	145.5	224.0	149.5	
Math-100		401.3333333333333	312.6666666666667	312.6666666666667	268.6666666666667	270.0	237.0	
Math-101		11.0	11.0	11.0	13.0	69.0	54.0	
Math-102		6.0	6.0	7.0	6.5	331.0	10.75	
Math-103		27.0	27.0	27.0	138.0	113.0	3.0	
Math-104		38.0	38.0	38.0	118.0	50.0	112.0	
Math-105		44.0	44.0	44.0	65.0	65.0	65.0	
Math-106		64.0	48.333333333333336	48.333333333333336	61.333333333333336	130.66666666666666	90.33333333333333	
Mockito-1		2.0	2.0	2.0	2.0	489.0	1.0	
Mockito-2		180.0	181.66666666666666	185.66666666666666	653.0	806.6666666666666	640.3333333333334	
Mockito-3		1041.8	1043.4	1007.8	1229.8	1222.0	722.8	
Mockito-4		1790.3333333333333	1790.3333333333333	1790.3333333333333	1381.0	1141.6666666666667	1223.3333333333333	
Mockito-5		2905.0	2406.0	2406.0	1112.0	2969.0	892.0	
Mockito-6		1561.65	1561.65	1257.4	1284.35	1662.4	1522.7	
Mockito-7		1649.0	1782.0	1782.0	593.0	102.0	946.0	
Mockito-8		73.5	73.5	73.5	156.5	156.5	156.5	
Mockito-9		943.5	943.5	945.0	1402.0	951.0	878.0	
Mockito-10		490.8333333333333	490.8333333333333	490.8333333333333	453.8333333333333	955.0	433.8333333333333	
Mockito-11		252.5	252.5	252.5	700.5	700.5	700.5	
Mockito-12		137.5	136.5	136.5	1096.0	570.5	554.0	
Mockito-13		515.3333333333334	515.3333333333334	515.3333333333334	590.0	382.0	443.0	
Mockito-14		659.2	659.2	659.2	912.6	725.0	609.4	
Mockito-15		130.5	130.5	130.5	728.5	329.0	222.5	
Mockito-16		538.1666666666666	538.1666666666666	538.1666666666666	673.0	836.3333333333334	723.8333333333334	
Mockito-17		138.2	138.2	138.2	514.4	452.2	512.2	
Mockito-18		9.0	9.0	9.0	2.0	565.0	74.0	
Mockito-20		636.0	636.0	666.5	1130.0	1328.0	1372.0	
Mockito-21		29.2	29.0	29.0	133.2	387.8	119.2	
Mockito-22		159.0	159.0	159.0	655.0	655.0	655.0	
Mockito-23		124.22222222222223	124.22222222222223	124.22222222222223	227.22222222222223	792.1111111111111	409.22222222222223	
Mockito-24		2814.0	2814.0	2814.0	3171.0	3171.0	3171.0	
Mockito-25		106.33333333333333	106.33333333333333	131.0	160.5	1554.0	421.0	
Mockito-26		28.0	28.0	194.0	1.0	392.0	554.0	
Mockito-27		11.5	11.5	11.5	98.5	782.5	238.0	
Mockito-28		258.0	258.0	258.0	273.0	879.0	234.0	
Mockito-29		975.0	882.0	882.0	245.0	223.0	687.0	
Mockito-30		91.0	91.0	91.0	265.0	254.5	237.0	
Mockito-31		146.5	146.5	146.5	507.0	422.5	413.0	
Mockito-32		465.0	465.0	465.0	669.5	1014.0	783.5	
Mockito-33		70.0	150.0	156.0	4.0	838.0	30.0	
Mockito-34		37.0	46.0	46.0	6.0	634.0	59.0	
Mockito-35		979.3333333333334	979.3333333333334	877.0	974.0	1019.3333333333334	953.6666666666666	
Mockito-36		943.5	968.0	968.0	1015.0	1621.0	1345.0	
Mockito-37		229.0	229.0	229.0	378.5	39.5	497.0	
Mockito-38		778.0	734.0	734.0	955.0	191.0	903.0	
Time-1		290.6	290.6	290.6	65.6	985.2	107.6	
Time-2		1269.3333333333333	1269.3333333333333	1269.3333333333333	992.6666666666666	3206.6666666666665	1218.6666666666667	
Chart-1		2484.0	2484.0	2484.0	2697.0	2697.0	2697.0	
Chart-2		324.3	324.3	324.3	354.9	360.4	383.1	
Chart-3		4.0	4.0	4.0	10.0	240.0	65.0	
Chart-5		66.0	66.0	66.0	88.66666666666667	135.33333333333334	87.0	
Chart-6		36.0	77.0	77.0	33.0	61.0	97.0	
Chart-7		172.5	172.5	172.5	274.0	247.0	259.5	
Chart-8		78.0	67.0	67.0	130.0	130.0	130.0	
Chart-9		10.0	10.0	10.0	11.0	66.0	8.0	
Chart-11		70.0	69.0	69.0	127.0	127.0	127.0	
Chart-12		145.0	145.0	145.0	515.0	515.0	515.0	
Chart-13		468.0	468.0	468.0	575.0	575.0	575.0	
Chart-14		2614.5	2614.5	2614.5	2784.5	2784.5	2784.5	
Chart-15		4861.0	4861.0	4861.0	5167.666666666667	5167.666666666667	5167.666666666667	
Chart-16		5.666666666666667	3.3333333333333335	3.6666666666666665	13.333333333333334	37.0	17.333333333333332	
Chart-17		2.0	2.0	2.0	1.0	64.0	18.0	
Chart-18		228.28571428571428	228.28571428571428	227.14285714285714	255.14285714285714	276.14285714285717	255.57142857142858	
Chart-19		1609.0	1609.0	1609.0	1898.0	1898.0	1898.0	
Chart-20		49.0	49.0	49.0	212.0	212.0	212.0	
Chart-21		97.5	97.5	97.5	151.0	234.5	173.0	
Chart-22		59.4	56.8	35.8	42.6	58.8	71.8	
Chart-23		4139.0	4139.0	4139.0	343.0	147.0	442.0	
Chart-24		3.0	3.0	3.0	1.0	9.0	1.0	
Chart-25		10011.9	10011.9	10011.9	10011.9	10011.9	10011.9	
Lang-1		4.0	4.0	4.0	5.333333333333333	136.33333333333334	18.0	
Lang-2		29.0	29.0	29.0	76.0	76.0	76.0	
Lang-3		110.5	110.5	110.5	296.0	326.75	220.75	
Lang-4		42.75	41.25	41.25	42.5	53.0	46.0	
Lang-5		21.0	21.0	21.0	13.5	24.5	13.0	
Lang-6		51.0	51.0	51.0	458.0	458.0	458.0	
Lang-7		431.6	431.6	431.6	183.0	387.8	217.0	
Lang-8		31.0	31.0	31.0	24.0	245.0	55.0	
Lang-9		27.0	29.0	29.0	88.0	9.0	44.0	
Lang-10		159.33333333333334	159.33333333333334	159.33333333333334	308.1666666666667	292.3333333333333	298.3333333333333	
Lang-11		1.0	1.0	1.0	2.0	6.0	2.0	
Lang-12		15.5	16.0	17.0	19.0	29.25	25.5	
Lang-13		64.0	64.0	64.0	13.0	42.0	1.0	
Lang-14		147.0	147.0	147.0	540.0	540.0	540.0	
Lang-15		677.75	722.0	651.25	692.0	725.0	693.75	
Lang-16		27.0	27.0	27.0	256.0	411.0	32.0	
Lang-17		697.5714285714286	621.5714285714286	621.5714285714286	562.1428571428571	500.14285714285717	573.7142857142857	
Lang-18		90.5	90.5	90.5	159.75	11.5	155.5	
Lang-19		22.5	22.0	22.0	17.25	27.75	16.0	
Lang-20		14.5	14.5	14.5	17.5	331.5	38.0	
Lang-21		35.0	35.0	35.0	174.0	174.0	174.0	
Lang-22		17.0	22.0	23.0	11.0	96.0	66.0	
Lang-23		106.66666666666667	106.0	106.0	168.33333333333334	137.33333333333334	173.0	
Lang-24		61.0	61.0	61.0	76.0	143.0	12.0	
Lang-25		12.5	12.5	12.5	19.0	18.5	14.5	
Lang-26		7.0	7.0	7.0	29.0	48.0	161.0	
Lang-27		95.0	95.0	95.0	150.5	293.5	128.0	
Lang-28		2.5	2.5	2.5	2.5	29.5	6.5	
Lang-29		1.0	1.0	1.0	1.0	147.0	7.0	
